idCsfd;sTitle;iYear;iRating;iRuntime;urlPoster;urlCsfd;sCountry;sGenre;sTitle_EN;sStory;sCopyright;sTags;sDirector;sActor;sPlatforms;sNominated;sWinner;sAuthor
226385;Iron Maiden: 12 Wasted Years;1987;91.09826589595376;90.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/071/71658_937356.jpg;https://www.csfd.cz/film/226385-iron-maiden-12-wasted-years/;USA;Dokumentární / Hudební;;Kolekce videoklipů od počátků Iron Maiden až po rok 1986. Obsahuje videoklipy: Women In Uniform, Wrathchild, Run to the Hills, The Number of the Beast, The Trooper, Flight of Icarus, Aces High, 2 Minutes to Midnight, Wasted Years aj. (masw);;;;Bruce Dickinson, Dave Murray, Adrian Smith, Nicko McBrain, Steve Harris;https://www.youtube.com/watch?v=9qbRHY1l0vc&ab_channel=IronMaiden<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
226399;Led Zeppelin: The Song Remains the Same;1976;86.32558139534883;137.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/166/245/166245740_667139.jpg;https://www.csfd.cz/film/226399-led-zeppelin-the-song-remains-the-same/;Velká Británie / USA;Dokumentární / Hudební;The Song Remains the Same;Hardrockoví LED ZEPPELIN, jejichž mix dráždivého blues a kousavého rocku je katapultoval do pověstného chrámu světové hudby, vás vezmou na strhující cestu. Tento film zachycuje legendární koncert kapely v Madison Square Garden roku 1973 včetně scén z jejich soukromí prolínajících se s jejich vynikajícím vystoupením. Syrový vokál Roberta Planta, riffy Jimmyho Page, rytmy basisty Johna Paula Jonese a bubeníka Johna Bonhama dávají dohromady jedinečnou hudbu – v klasických skladbách jako Stairway to Heaven, Dazed and Confused, Whole Lotta Love a mnoho dalších. Nikdo nejde dál než Zeppelini!;20.10.1976 Warner Bros. US;;Peter Clifton, Joe Massot;Robert Plant, Jimmy Page, John Bonham, John Paul Jones, Jason Bonham;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
174243;The Making of Meteora;2003;92.0;32.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/471/471324_e21b58.jpg;https://www.csfd.cz/film/174243-the-making-of-meteora/;USA;Dokumentární / Hudební / Krátkometrážní;The Making of 'Meteora';Dokument zachycuje tvorbu druhého studiového alba kapely Linkin Park. Od zkoušení a nahrávání prvních dem až po tvoření artů k obalu. THE MAKING OF METEORA vyšlo pouze na bonusovém DVD u speciální edice alba. (Suzie05);;;Bill Berg-Hillinger;Chester Bennington, Rob Bourdon, Brad Delson, Joseph Hahn, Dave Farrell, Mike Shinoda;http://www.youtube.com/watch?v=bWiIq5FSglI<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
317933;Slavná alba: Black Sabbath - Paranoid;2010;91.17647058823529;55.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/361/165361605_23845f.jpg;https://www.csfd.cz/film/317933-slavna-alba-black-sabbath-paranoid/;Velká Británie;Dokumentární / Hudební;Classic Albums: Black Sabbath - Paranoid;"Příběh alba, které pomohlo k nástupu heavy metalu na hudební scénu... Druhé album kapely Black Sabbath, vydané v roce 1970, patří mezi ikonická díla hudební historie. Deska ""Paranoid"" měnila tvář rockové hudby a také pomohla definovat zvuk a styl nového směru – heavy metalu. Hudební výsledek je dílem osobnostní chemie, která vznikla mezi čtyřmi anglickými hudebníky a nasměrovala Black Sabbath na cestu za celosvětovou slávou. A to i navzdory kontroverzním tématům jejich písní, která přinášela ostrou kritiku. Dokument pomocí hudebních ukázek a archivních záběrů odhaluje vznik a nahrávání tohoto pozoruhodného a průkopnického díla. Nedílnou součástí jsou i exkluzivní rozhovory s členy kapely. Své vzpomínky odhalují Ozzy Osbourne, Tony Iommi, Geezer Butler a Bill Ward. (Česká televize)";;;Matthew Longfellow;Ozzy Osbourne, Bill Ward, Geezer Butler, Tony Iommi;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/black-sabbath---paranoid/umc.cmc.6edyapdrqmyo7cxyvomh81cpa<br>http://www.ceskatelevize.cz<br>http://www.ceskatelevize.cz<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/black-sabbath---paranoid/umc.cmc.6edyapdrqmyo7cxyvomh81cpa<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
351608;Zlatý věk formule 1;2013;85.79529737206086;111.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/161/149/161149913_7f53d2.jpg;https://www.csfd.cz/film/351608-zlaty-vek-formule-1/;USA;Dokumentární;1;Cirkus řvoucích motorů a vůně benzínu dodnes přitahuje milióny příznivců. Nebylo tomu jinak ani ve zlatém věku Formule 1, kdy největší a nejslavnější závodníci byli zahrnuti takovou přízní a poctami, že se prakticky vyrovnali nejoblíbenějším rockovým hvězdám. Náš film s pomocí málokdy promítaných archívních záběrů přenese diváky do této průkopnické minulosti, o které nám povypráví nejen Bernie Ecclestone a Max Mosley, ale také dvanáct, ano, čtete dobře, dvanáct někdejších světových šampionů. (TV Spektrum);;závody, Formule 1;Paul Crowder;Michael Fassbender, Michael Schumacher, Niki Lauda, Nigel Mansell, Lewis Hamilton, Sid Watkins, Emerson Fittipaldi, Bernie Ecclestone, James Hunt;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
447538;Nick Cave: One More Time with Feeling;2016;86.50837988826815;112.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/161/029/161029935_816cdd.jpg;https://www.csfd.cz/film/447538-nick-cave-one-more-time-with-feeling/;Velká Británie / Francie;Dokumentární / Hudební;One More Time with Feeling;Kapela Nick Cave & the Bad Seeds charizmatického australského zpěváka vydá 9. září 2016 netrpělivě očekávané album Skeleton Tree. Fanouškům se ho chystá poprvé představit netradičním způsobem ještě v předvečer oficiálního vydání – jednorázovou celosvětovou projekcí filmu Nick Cave: One More Time With Feeling. Snímek je nejen detailním ‚making of' zaznamenávajícím vznik desky, ale také hlubokou osobní zpovědí Nicka Cavea, kterého v létě 2015 zasáhla tragická smrt jeho 15letého syna. Výsledkem je ‚drsný, syrový a křehký' hudební dokument, v němž zazní všech osm nových skladeb v pořadí již 16. studiového alba kapely. Hudba je protkaná rozhovory, zákulisními záběry i Caveovým vyprávěním a nahodilými myšlenkami. (Aerofilms);02.09.2016 Picturehouse Entertainment;černobílý film, syn, hudebník, deprese;Andrew Dominik;Nick Cave, Warren Ellis, Nick Cave & The Bad Seeds, Jim Sclavunos;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/one-more-time-with-feeling/umc.cmc.6ci810ik7scl9if22kmpaf5v2<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/one-more-time-with-feeling/umc.cmc.6ci810ik7scl9if22kmpaf5v2<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
35427;Mikrokosmos;1996;85.26294579891194;80.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/162/221/162221195_d69a51.jpg;https://www.csfd.cz/film/35427-mikrokosmos/;Francie / Švýcarsko / Itálie;Dokumentární;Microcosmos : Le peuple de l'herbe;Čeká Vás 87 minut na neznámé planetě, objevované v centimetrových rozměrech... Jejími obyvateli jsou fascinující stvoření z říše hmyzu i jiní živočichové, žijící v neproniknutelných pralesech trav, kde jsou kapičky vody veliké jako domy. Objevte zcela neznámý svět jedné louky během letního dne, od časného rána, po celou noc až po úsvit nového dne. Zalití zvláštním světlem, obklopeni neznámými zvuky, vstoupíte do paralelního světa, ovládaného odlišnými fyzikálními zákony. Vejděte do Microcosmu...;Na DVD od 29.04.2008 DVD Hit;hmyz, rostliny, pavouci, mravenci;Marie Pérennou, Claude Nuridsany;Jacques Perrin, Kristin Scott Thomas;/uzivatel/419004-maryanapple/oblibene/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;César Awards (2x)<br>;César Awards (4x)<br>;
36434;Baraka - Odysea země;1992;85.20567998828868;96.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/022/22130_bbf143.jpg;https://www.csfd.cz/film/36434-baraka-odysea-zeme/;USA;Dokumentární;Baraka;"Umělecky laděný ""dokument z cest"" a současně osobitou meditaci nad životem všech obyvatel naší planety natočil kameraman, scenárista a režisér Ron Fricke, který se podílel také na vzniku slavného dokumentárního snímku Koyaanisqatsi. Stejně jako jeho tvůrce Godfrey Reggio, vybral si i Fricke pro název svého filmu slovo z jazyka přírodního národa: baraka znamená v nářečí kmene štěstí, vůni, dech, ale i ""esenci života, z níž pramení evoluční vývoj"". Filmové záběry zachycují tvář Země v její neobyčejné různorodosti. Po počátečních scénách opic u horských pramenů, přes náboženské obřady, lidské konání i nedotčenou přírodu v různých koutech světa. Jaksi mimochodem se vedle sebe objevují starobylé chrámy v Kambodži, jihoameričtí indiáni, zatmění Slunce, činná sopka, skalní útvary v Utahu, australští domorodci, mračna valící se přes pohoří, rituální omývání Indů na břehu Gangy i spalování mrtvých, zvyky a slavnostní tance Masajů v Africe, ptačí hejna v letu nad jezery, leguáni na Galapágách, mořský příboj. Ve velkolepém příběhu obrazů vystupují i egyptské pyramidy a nacistické koncentrační tábory v Polsku. Nakonec přichází kriticky laděný pohled na zautomatizovanou západní civilizaci: anonymní ""řeka"" aut a lidí na amerických ulicích a v japonském metru je srovnávána s pohybem a tříděním kuřat na dopravních pásech v drůbežárně. Výtvarně dokonalému obrazu pomáhá spoluvytvářet atmosféru hudba, na níž se podíleli Brendan Perry, Michael Stearns a Lisa Gerrardová.";19.11.1993 Samuel Goldwyn Films US;divočina, náboženství, indiáni, opice, architektura;Ron Fricke;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;Montreal World Film Festival (1x)<br>;
353837;38;2014;85.30883919062833;87.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/608/158608533_262f81.jpg;https://www.csfd.cz/film/353837-38/;Slovensko;Dokumentární / Životopisný;38 - Filmová pocta hokejovej legende;Jedinečný filmový projekt mapuje život slovenské hokejové legendy, Pavola Demitry, který zahynul 7. září 2011 spolu s dalšími hokejovými reprezentanty při havárii letadla na trase z Jaroslavle do Minsku. Film poodhaluje důležité momenty z Demitrovy kariéry včetně exkluzivních materiálů z NHL. (Finále Plzeň);11.09.2014 Itafilm;smrt, hokej, NHL;Lukáš Zednikovič, Dano Dangl;Pavol Demitra, Mária Demitrová, Pavel Demitra, Monika Belicová, Adriana Jakubeková, Peter Havier, Viliam Ružička, Branislav Lonc, Peter Lonc, Miloš Milistenfer;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
1052215;Ennio;2021;88.3225806451613;156.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/166/673/166673898_7f6569.png;https://www.csfd.cz/film/1052215-ennio/;Itálie / Belgie / Nizozemsko / Japonsko;Dokumentární / Životopisný / Hudební;Ennio;Oscarový režisér Giuseppe Tornatore (Bio Ráj, Nejvyšší nabídka) přináší filmovou poctu svému příteli a legendárnímu skladateli filmové hudby Enniu Morriconemu. Celovečerní dokument obsahuje rozhovory se slavnými režiséry a hudebníky, se kterými Morricone spolupracoval a které svou tvorbou ovlivnil (Quentin Tarantino, Hans Zimmer, John Williams, Clint Eastwood, Oliver Stone a další). Přináší také unikátní pohled na jeho život skrze dosud nezveřejněné archivní záběry a nechybí ani ukázky ze slavných koncertů a filmů, které Ennia Morriconeho navždy zapsaly výrazným písmem do historie kinematografie. (Pannonia Ent.);17.02.2022 Luce Cinecitta;muž, vzpomínky, umění, hudba, sláva, filmařské zákulisí, hudební skladatel, legenda, Hollywood;Giuseppe Tornatore;Ennio Morricone, Quentin Tarantino, Clint Eastwood, Oliver Stone, Barry Levinson, Kar-wai Wong, Hans Zimmer, John Williams, Dario Argento, Bernardo Bertolucci;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;Polish Film Awards (1x)<br>;
92747;The Beatles at Shea Stadium;1965;91.61290322580645;48.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/052/158052875_cecde8.jpg;https://www.csfd.cz/film/92747-the-beatles-at-shea-stadium/;Velká Británie;Dokumentární / Hudební;;Legendární vystoupení skupiny Beatles na Shea Stadium.Seznam skladeb: 1. ED SULLIVAN INTRO 2. TWIST AND SHOUT 3. I FEEL FINE 4. DIZZY MISS LIZZY 5. TICKET TO RIDE 6. ACT NATURALLY 7. BABY'S IN BLACK 8. A HARD DAYS NIGHT 9. HELP 10. I'M DOWN (poz3n);;;;Ringo Starr, John Lennon, George Harrison, Paul McCartney, Brian Epstein, Mal Evans, Murray the 'K';http://www.youtube.com/user/beatles19621#p/search/1/vQtw3uNpaIk<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
300130;Pearl Jam Twenty;2011;86.27756160830091;120.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/933/159933125_e12210.jpg;https://www.csfd.cz/film/300130-pearl-jam-twenty/;USA;Dokumentární / Hudební;;Dokument o skupině Pearl Jam zachycuje roky, které vedly ke vzniku kapely, roky šílenství, které nastalo brzy po dosažení hvězdné slávy a následnému stažení ze světel showbyznisu. Film byl sestříhán z více než 1200 hodin málo známých záznamů kapely. Je to definitivní portrét Pearl Jam: částečně koncert, částečně intimní pohled do zákulisí a také svědectví o síle hudby a nepoddajných umělcích. (Vzorin);21.10.2011 Abramorama Films;;Cameron Crowe;Cameron Crowe, Eddie Vedder, Stone Gossard, Jeff Ament, Mike McCready, Dave Abbruzzese, Johnny Ramone, Marvin Gaye, Pat Smear, John Entwistle;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/pearl-jam-twenty/umc.cmc.9lxj0mblef0sgems0108x6qy<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/pearl-jam-twenty/umc.cmc.9lxj0mblef0sgems0108x6qy<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Toronto International Film Festival (1x)<br>Miami Film Festival (1x)<br>;;
992733;Sir Alex Ferguson: Nikdy se nevzdej;2021;86.93069306930693;130.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/165/366/165366583_5a26e0.jpg;https://www.csfd.cz/film/992733-sir-alex-ferguson-nikdy-se-nevzdej/;Velká Británie;Dokumentární / Životopisný;Sir Alex Ferguson: Never Give In;Dokument zachycuje osobní i profesní život jednoho z nejlepších manažerů a trenérů fotbalové historie, Sira Alexe Fergusona. Film režírovaný Fergusonovým synem Jasonem vyzdvihuje některé z nejdůležitějších a nejúspěšnějších okamžiků jeho šestadvacetiletého působení v čele klubu Manchester United. (HBO Max);27.05.2021;fotbal, trenér, Manchester United;Jason Ferguson;Alex Ferguson;https://www.hbomax.com/cz/en/movies/sir-alex-ferguson-never-give-in/30b40fab-e712-452a-a7a5-924c57d16d24<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/sir-alex-ferguson-never-give-in/umc.cmc.3x58h8fx6e56jnhswmf3g9f1m<br>https://www.youtube.com/watch?v=GKdgjyBUE4E<br>https://www.hbomax.com<br>https://www.hbomax.com/cz/en/movies/sir-alex-ferguson-never-give-in/30b40fab-e712-452a-a7a5-924c57d16d24<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/sir-alex-ferguson-never-give-in/umc.cmc.3x58h8fx6e56jnhswmf3g9f1m<br>https://www.youtube.com/watch?v=GKdgjyBUE4E<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
201876;Tajuplné Mamberamo;2000;85.84249084249085;67.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/044/44938_5f8ce6.jpg;https://www.csfd.cz/film/201876-tajuplne-mamberamo/;Slovensko;Dokumentární / Dobrodružný;Tajomné Mamberamo;Víra, že to dokážou, je silnější než džungle, malárie i oni sami. (Ekofilm);Na DVD od 05.11.2004 Intersonic;nemoc, džungle, domorodé kmeny, řeka, expedice;Pavol Barabáš;Jindřich Martiš, Ladislav Gulik;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;Ladislav Gulik
257470;Iron Maiden: Flight 666;2009;85.4040404040404;112.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/170/921/170921839_v98zui.jpg;https://www.csfd.cz/film/257470-iron-maiden-flight-666/;USA;Dokumentární / Hudební;;"Dokument Flight 666 zachycuje heavy metalovou legendu IRON MAIDEN na první části jejího turné ""Somewhere Back in Time World Tour"" z počátku roku 2008. Speciálně upravený Boeing 757, nazvaný ""Ed Force One"", který převážel kapelu, realizační tým a 12 tun produkčního materiálu v rámci 23 koncertů na pěti kontinentech během 45 dní, pilotoval všestranně nadaný zpěvák kapely Bruce Dickinson. Dokument diváky zavede do zákulisí tohoto zcela výjimečného turné a mimo jiné také ukáže několik unikátních záběrů živých nahrávek kapely. (blitzer)";;;Sam Dunn, Scot McFadyen;Bruce Dickinson, Lars Ulrich, Tom Morello, Dave Murray, Janick Gers, Pat Cash, Adrian Smith, Nicko McBrain, Steve Harris, Doro Pesch;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
720753;V síti;2020;84.930625377036;100.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/164/165/164165563_08f404.jpg;https://www.csfd.cz/film/720753-v-siti/;Česko;Dokumentární;Caught in the Net;"3 herečky, 3 pokojíčky, 10 dní a 2458 potenciálních sexuálních predátorů. Radikální experiment otevírá tabuizované téma zneužívání dětí na internetu. Tři dospělé herečky s dětskými rysy se vydávají na sociální sítě, aby v přímém přenosu prožily zkušenost dvanáctiletých dívek online. Ve věrných kopiích dětských pokojů chatují a skypují s muži, kteří je na netu aktivně vyhledali a oslovili. Drtivá většina těchto mužů požaduje sex přes webkameru, posílá fotky svých penisů a odkazy na porno. Děti jsou dokonce vystaveny vydírání. Dokumentární film Barbory Chalupové a Víta Klusáka vypráví strhující drama tří hrdinek alias „dvanáctiletých dívek"", pro které se účast na experimentu, od castingu až po osobní schůzky s predátory pod dozorem ochranky, stává zásadní životní zkušeností. Predátorské taktiky se postupně obracejí proti svým strůjcům: Z lovců se stávají lovení. (Aerofilms)";Na DVD od 05.10.2020 Bontonfilm;žena režisérka, dívka, děti, mládež, manipulace, filmařské zákulisí, vydírání, nahota, experiment, sexuální obtěžování, režisér, internet, sexuální zneužívání, sociální síť, období 2010-2020, pedofilie, pokoj, masturbace;Barbora Chalupová, Vít Klusák;Sabina Dlouhá, Anežka Pithartová, Tereza Těžká, Vít Klusák, Barbora Chalupová, Jan Vlček, Barbora Potužníková, Michaela Petriláková, Kateřina Kroupová, Karolína Zachová;https://www.hbomax.com/cz/en/movies/caught-in-the-net/6d24611a-2f84-4929-9a5e-4a8929da1455<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/caught-in-the-net/umc.cmc.4hhd71q0u2ff2vq4weoclirps<br>https://www.youtube.com/watch?v=G8GhDIQoVDk<br>https://www.hbomax.com/cz/en/movies/caught-in-the-net/6d24611a-2f84-4929-9a5e-4a8929da1455<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/caught-in-the-net/umc.cmc.4hhd71q0u2ff2vq4weoclirps<br>https://www.youtube.com/watch?v=G8GhDIQoVDk<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Český lev (1x)<br>Ceny české filmové kritiky (2x)<br>;Český lev (2x)<br>Ceny české filmové kritiky (1x)<br>;
293876;Foo Fighters: Back and Forth;2011;85.3012048192771;150.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/000/393/393518_s0h76r.jpg;https://www.csfd.cz/film/293876-foo-fighters-back-and-forth/;USA;Dokumentární / Hudební;;"Dokument Foo Fighters: Back and Forth mapuje 16 let této kapely; od prvních písní, které složil Dave Grohl sám po tom, co skončila Nirvana, přes několik změn v kapele na postech bubeníka a kytaristy, procesy nahrávání všech alb, vyprodání Wembley až k přípravě posledního alba, které vznikalo v garáži domu Grohla. Skupina se postupně dopracovala na jednu z nejlepších rockových kapel současnosti, za kterou je právem označována. (Katka88)";;;James Moll;Dave Grohl, Krist Novoselic, Taylor Hawkins, Bob Mould;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/foo-fighters-back-and-forth/umc.cmc.4eww3aninaxhf48zkz0dox76h<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/foo-fighters-back-and-forth/umc.cmc.4eww3aninaxhf48zkz0dox76h<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
722791;God of War: Raising Kratos;2019;87.33009708737865;115.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/163/543/163543109_d2b29a.jpg;https://www.csfd.cz/film/722791-god-of-war-raising-kratos/;USA;Dokumentární;;Tento dokument prezentuje příběh o zrození jedné z nejúspěšnějších videoher pro konzole PlayStation 4 – „God of War“ z roku 2018, pokračování legendární série o válečníkovi ze starověké Sparty, jemuž v cestě za pomstou stály celé panteony bohů. Dokument však kromě samotného vývoje hry dává prostor také osobním zpovědím hlavních tvůrců a nahlíží pod pokličku soukromého života šéfa celého vývoje Coryho Balroga. (Myslivir);;;Brandon Akiaten;Cory Barlog, Christopher Judge, Danielle Bisutti, Sunny Suljic, Bear McCreary;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
1296591;Nejhlubší nádech;2023;85.39112050739958;108.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/167/658/167658346_0gsq9u.jpg;https://www.csfd.cz/film/1296591-nejhlubsi-nadech/;Velká Británie / Irsko / USA;Dokumentární;The Deepest Breath;Rekordmanka v potápění bez kyslíku a odvážný profesionální potápěč dají v sázku všechno, aby se zapsali do historie tohohle extrémního sportu, který je pro ně vším. (Netflix);14.07.2023 Netflix;smrt, žena režisérka, moře, soutěž, závody, potápění;Laura McGann;Alessia Zecchini;https://www.netflix.com/title/81630917<br>https://www.netflix.com/<br>https://www.netflix.com/title/81630917<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
338462;Hrana;2014;85.85221674876847;125.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/353/158353065_75e486.jpg;https://www.csfd.cz/film/338462-hrana/;Slovensko;Dokumentární / Hudební;Hrana - 4 filmy o Marekovi Brezovskom;Svědectví o výjimečně talentovaném skladateli a muzikantovi, který ve dvaceti letech zemřel na předávkování heroinem, je rozčleněno do čtyř kapitol. V první (Hudba) hovoří o Markovi Brezovském (1974 – 1994) jeho kolegové a kamarádi. Ve druhé (Láska) přibližují jeho komplikovanou duši mladíkovy bývalé přítelkyně. Nejdrásavější kapitole Rodina dominují výpovědi Markových rodičů, kteří rekapitulují zhoubnou závislost svého syna a uvažují o jejím překonávání. Koláž o rozporuplné osobnosti prokládanou záznamy z koncertů Brezovského hudby dotváří černobílá animovaná hříčka v epilogu filmu. (Finále Plzeň);27.03.2014 Magic Box;drogy, hudební skladatel;Patrik Lančarič;Oskar Rózsa, Ali Brezovský, Marek Brezovský, Marek Minárik, Martin Valihora;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;Slnko v sieti (1x)<br>;
293158;The Art of Flight;2011;85.05144240468024;80.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/629/158629751_be3fe3.jpg;https://www.csfd.cz/film/293158-art-of-flight/;USA;Dokumentární / Sportovní / Dobrodružný;The Art of Flight 3D;Nová vlna akčních sportovních filmů začíná proudit do světa z Red Bull Media House. Tentokrát ve spoupráci s Brain Farm Digital představují Umění létat natočený pod taktovkou Curta Morgana, který stál i za projektem That's It, That's All. Během dvouletého natáčení snowboardisté jako Travis Rice, Nicolas Müller nebo Jeremy Jones (a další jejich kamarádi) objevovali zapomenté končiny vysokých hor, aby zde redefinovali možnosti snowboardingu. Za pozornost stojí jistě i přiléhavý soundtrack, sestávající z dokonale konvenujících hudebních počinů: Element L | Performed by Defrag Outro | M83 Before The Storm | Hendrickson/Dick/Harry Ghosts and Stuff (Nero Mix) | Deadmau5 Passion Victim | Oswin Macintosh No Way | The Naked and Famous Ash/Black Veil | Apparat Nowhere to Run | Klaus Badelt Sunday Seance (Loka Remix) | Blockhead Another Day | The Album Leaf Young Blood | The Naked and Famous Motional Rescue_Pulse | Mel Wesson Stark Light | Mel Wesson Sigur 6 (Untitled) | Sigur Ros Intro | M83 Iron Clad Lou | Hum Young Men Dead | The Black Angels My Tears are Becoming A Sea | M83 Westfall | Okkervil River Chapel Song | We Are Augustines (kikulin);;hory, snowboarding;Curt Morgan;Travis Rice, Scotty Lago, Jeremy Jones, Jack Mitrani;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/the-art-of-flight---behind-the-scenes/umc.cmc.3lbybv02duhb03ay9yzlht5c1<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/the-art-of-flight---behind-the-scenes/umc.cmc.3lbybv02duhb03ay9yzlht5c1<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;
